region_id,timestamp,val_Daily.rain,extra_rings_Daily.rain
S,2017-01-07,0.2,0
SA,2017-01-07,15.875,0
SE,2017-01-07,3.075,2
SG,2017-01-07,5.3,0
SK,2017-01-07,1.1,0
SL,2017-01-07,6.925000000000002,1
SM,2017-01-07,3.6,2
SN,2017-01-07,7.6,0
SO,2017-01-07,10.4,0
SP,2017-01-07,10.025,0
SR,2017-01-07,1.5,1
SS,2017-01-07,1.5,1
ST,2017-01-07,3.8,0
SW,2017-01-07,5.8,1
SY,2017-01-07,8.85,0
TA,2017-01-07,9.8,0
TD,2017-01-07,0.425,0
TF,2017-01-07,7.900000000000001,1
TN,2017-01-07,2.5,0
TQ,2017-01-07,1.05,0
TR,2017-01-07,11.0,1
TS,2017-01-07,1.5,0
TW,2017-01-07,5.8,0
UB,2017-01-07,6.0,0
W,2017-01-07,5.9,1
WA,2017-01-07,1.1,1
WC,2017-01-07,5.9,2
WD,2017-01-07,7.2,1
WF,2017-01-07,0.2,0
WN,2017-01-07,3.9,2
WR,2017-01-07,8.216666666666667,1
WS,2017-01-07,4.3,1
WV,2017-01-07,8.2,0
YO,2017-01-07,2.575,0
ZE,2017-01-07,,2
AB,2017-01-08,0.025,0
AL,2017-01-08,1.3,1
B,2017-01-08,0.3,1
BA,2017-01-08,0.6222222222222222,1
BB,2017-01-08,1.4,1
BD,2017-01-08,0.0,0
BH,2017-01-08,0.3666666666666667,0
BL,2017-01-08,1.0,2
BN,2017-01-08,0.05,0
BR,2017-01-08,0.1,1
BS,2017-01-08,1.9,0
BT,2017-01-08,0.18,0
CA,2017-01-08,0.9,0
CB,2017-01-08,0.2,0
CF,2017-01-08,1.4833333333333332,1
CH,2017-01-08,0.6888888888888889,1
CM,2017-01-08,0.6,1
CO,2017-01-08,0.2,1
CR,2017-01-08,0.06666666666666668,1
CT,2017-01-08,0.4666666666666666,1
CV,2017-01-08,1.12,1
CW,2017-01-08,0.4666666666666667,1
DA,2017-01-08,0.4666666666666666,1
DD,2017-01-08,0.4,0
DE,2017-01-08,0.3,0
DG,2017-01-08,0.55,0
DH,2017-01-08,0.0,1
DL,2017-01-08,0.0,0
DN,2017-01-08,0.1,1
DT,2017-01-08,0.2,0
DY,2017-01-08,0.34,1
E,2017-01-08,1.0,2
EC,2017-01-08,0.3714285714285714,3
EH,2017-01-08,0.26666666666666666,0
EN,2017-01-08,1.0,1
EX,2017-01-08,1.325,0
FK,2017-01-08,0.0,0
FY,2017-01-08,2.8,1
G,2017-01-08,0.35,0
GL,2017-01-08,0.3,0
GU,2017-01-08,0.19000000000000006,1
GY,2017-01-08,,2
HA,2017-01-08,0.2,1
HD,2017-01-08,0.13333333333333333,1
HG,2017-01-08,0.0,0
HP,2017-01-08,1.6,0
HR,2017-01-08,0.1,0
HS,2017-01-08,,2
HU,2017-01-08,0.125,1
HX,2017-01-08,0.0,1
IG,2017-01-08,0.7999999999999999,2
IM,2017-01-08,,2
IP,2017-01-08,0.1,1
IV,2017-01-08,0.8333333333333334,0
JE,2017-01-08,,2
KA,2017-01-08,0.4,0
KT,2017-01-08,0.0,1
KW,2017-01-08,0.0,0
KY,2017-01-08,0.1,0
L,2017-01-08,0.8363636363636363,2
LA,2017-01-08,2.8,0
LD,2017-01-08,1.3,0
LE,2017-01-08,0.15,1
LL,2017-01-08,0.94,0
LN,2017-01-08,0.0,0
LS,2017-01-08,0.08333333333333333,1
LU,2017-01-08,1.3,1
M,2017-01-08,0.2,1
ME,2017-01-08,1.2,0
MK,2017-01-08,1.2666666666666666,1
ML,2017-01-08,0.75,0
N,2017-01-08,1.0,2
NE,2017-01-08,0.490909090909091,1
NG,2017-01-08,0.1,1
NN,2017-01-08,1.25,1
NP,2017-01-08,0.98,1
NR,2017-01-08,0.1,0
NW,2017-01-08,0.7,2
OL,2017-01-08,0.2,1
OX,2017-01-08,1.6666666666666667,0
PA,2017-01-08,3.9666666666666672,0
PE,2017-01-08,0.0,0
PH,2017-01-08,0.08,0
PL,2017-01-08,3.7,0
PO,2017-01-08,0.3,0
PR,2017-01-08,2.8,1
RG,2017-01-08,0.4,0
RH,2017-01-08,0.0,0
RM,2017-01-08,1.2,1
S,2017-01-08,0.2,0
SA,2017-01-08,1.5750000000000002,0
SE,2017-01-08,0.28,2
SG,2017-01-08,1.0,0
SK,2017-01-08,0.2,0
SL,2017-01-08,0.55,1
SM,2017-01-08,0.05,2
SN,2017-01-08,1.01,1
SO,2017-01-08,0.2,0
SP,2017-01-08,0.625,0
SR,2017-01-08,0.0,1
SS,2017-01-08,1.2,1
ST,2017-01-08,1.1,0
SW,2017-01-08,0.0,1
SY,2017-01-08,0.375,0
TA,2017-01-08,0.4,0
TD,2017-01-08,0.0,0
TF,2017-01-08,0.4666666666666667,1
TN,2017-01-08,0.1,0
TQ,2017-01-08,1.1,0
TR,2017-01-08,3.7,1
TS,2017-01-08,0.0,0
TW,2017-01-08,0.0,0
UB,2017-01-08,0.2,0
W,2017-01-08,0.1,1
WA,2017-01-08,0.2,1
WC,2017-01-08,0.1,2
WD,2017-01-08,0.9,1
WF,2017-01-08,0.11666666666666665,1
WN,2017-01-08,1.5,2
WR,2017-01-08,0.3166666666666667,1
WS,2017-01-08,0.5333333333333333,1
WV,2017-01-08,0.2,0
YO,2017-01-08,0.125,0
ZE,2017-01-08,,2
AB,2017-01-09,0.65,0
AL,2017-01-09,0.95,1
B,2017-01-09,0.1,1
BA,2017-01-09,0.7,0
BB,2017-01-09,4.15,1
BD,2017-01-09,2.8,0
BH,2017-01-09,0.0,0
BL,2017-01-09,4.033333333333334,2
BN,2017-01-09,0.45,0
BR,2017-01-09,1.25,1
BS,2017-01-09,0.7,0
BT,2017-01-09,3.972727272727273,0
CA,2017-01-09,6.033333333333332,0
CB,2017-01-09,0.0,0
CF,2017-01-09,3.2428571428571438,1
CH,2017-01-09,6.422222222222223,1
CM,2017-01-09,0.2333333333333333,1
CO,2017-01-09,0.2,0
CR,2017-01-09,1.5,1
CT,2017-01-09,1.1,1
CV,2017-01-09,1.0,1
CW,2017-01-09,3.733333333333333,1
DA,2017-01-09,1.1,1
DD,2017-01-09,1.8,0
DE,2017-01-09,0.1,0
DG,2017-01-09,7.666666666666668,0
DH,2017-01-09,2.55,1
DL,2017-01-09,5.1,0
DN,2017-01-09,0.05714285714285715,1
DT,2017-01-09,0.0,0
DY,2017-01-09,3.62,1
E,2017-01-09,0.5,2
EC,2017-01-09,1.1714285714285713,3
EH,2017-01-09,5.166666666666667,0
EN,2017-01-09,0.5,1
EX,2017-01-09,0.15,0
FK,2017-01-09,5.4,0
FY,2017-01-09,5.5,1
G,2017-01-09,9.1,0
GL,2017-01-09,0.9,0
GU,2017-01-09,0.8,1
GY,2017-01-09,,2
HA,2017-01-09,1.0,1
HD,2017-01-09,2.2666666666666666,1
HG,2017-01-09,2.5,0
HP,2017-01-09,1.4,0
HR,2017-01-09,0.8,0
HS,2017-01-09,,2
HU,2017-01-09,0.05,1
HX,2017-01-09,2.8,1
IG,2017-01-09,0.375,2
IM,2017-01-09,,2
IP,2017-01-09,0.06000000000000001,1
IV,2017-01-09,9.16,0
JE,2017-01-09,,2
KA,2017-01-09,4.1,0
KT,2017-01-09,1.7,1
KW,2017-01-09,1.6,0
KY,2017-01-09,5.4,0
L,2017-01-09,6.1,2
LA,2017-01-09,5.5,0
LD,2017-01-09,0.6,0
LE,2017-01-09,0.1,1
LL,2017-01-09,8.040000000000001,0
LN,2017-01-09,0.0,0
LS,2017-01-09,0.9166666666666666,1
LU,2017-01-09,0.95,1
M,2017-01-09,3.8,1
ME,2017-01-09,0.8,0
MK,2017-01-09,1.0166666666666666,1
ML,2017-01-09,8.05,0
N,2017-01-09,0.5,2
NE,2017-01-09,4.499999999999999,1
NG,2017-01-09,0.08,1
NN,2017-01-09,1.05,1
NP,2017-01-09,0.75,1
NR,2017-01-09,0.0,0
NW,2017-01-09,1.075,2
OL,2017-01-09,3.8,1
OX,2017-01-09,1.3666666666666665,0
PA,2017-01-09,17.633333333333333,0
PE,2017-01-09,0.1,0
PH,2017-01-09,6.266666666666667,0
PL,2017-01-09,2.0,0
PO,2017-01-09,0.35000000000000003,0
PR,2017-01-09,5.5,1
RG,2017-01-09,1.7,0
RH,2017-01-09,2.0,0
RM,2017-01-09,0.8,1
S,2017-01-09,0.2,0
SA,2017-01-09,4.3,0
SE,2017-01-09,1.34,2
SG,2017-01-09,0.5,0
SK,2017-01-09,3.8,0
SL,2017-01-09,1.375,1
SM,2017-01-09,1.475,2
SN,2017-01-09,0.7,0
SO,2017-01-09,0.6,0
SP,2017-01-09,0.475,0
SR,2017-01-09,0.0,1
SS,2017-01-09,0.8,1
ST,2017-01-09,1.0,0
SW,2017-01-09,1.4,1
SY,2017-01-09,4.4,0
TA,2017-01-09,0.0,0
TD,2017-01-09,2.05,0
TF,2017-01-09,3.183333333333333,1
TN,2017-01-09,1.25,0
TQ,2017-01-09,0.1,0
TR,2017-01-09,2.0,1
TS,2017-01-09,0.0,0
TW,2017-01-09,1.4,0
UB,2017-01-09,1.0,0
W,2017-01-09,1.2,1
WA,2017-01-09,3.8,1
WC,2017-01-09,1.2,2
WD,2017-01-09,1.2,1
WF,2017-01-09,0.5333333333333333,1
WN,2017-01-09,4.65,2
WR,2017-01-09,2.885714285714286,1
WS,2017-01-09,0.5333333333333333,1
WV,2017-01-09,0.5,0
YO,2017-01-09,0.05,0
ZE,2017-01-09,,2
AB,2017-01-10,1.025,0
AL,2017-01-10,3.2,1
B,2017-01-10,7.8,1
BA,2017-01-10,5.9,0
BB,2017-01-10,4.95,1
BD,2017-01-10,6.4,0
BH,2017-01-10,3.8,0
BL,2017-01-10,8.333333333333334,2
BN,2017-01-10,5.25,0
BR,2017-01-10,4.9,1
BS,2017-01-10,5.2,0
BT,2017-01-10,2.5454545454545454,0
CA,2017-01-10,2.2666666666666666,0
CB,2017-01-10,2.5,0
CF,2017-01-10,4.271428571428571,1
CH,2017-01-10,3.7666666666666666,1
CM,2017-01-10,3.033333333333333,1
CO,2017-01-10,4.6,0
CR,2017-01-10,4.166666666666667,1
CT,2017-01-10,4.633333333333334,1
CV,2017-01-10,2.75,1
CW,2017-01-10,7.5166666666666675,1
DA,2017-01-10,4.633333333333334,1
DD,2017-01-10,0.1,0
DE,2017-01-10,7.8,0
DG,2017-01-10,6.8,0
DH,2017-01-10,2.65,1
DL,2017-01-10,5.1,0
DN,2017-01-10,2.3125,1
DT,2017-01-10,3.95,0
DY,2017-01-10,4.8599999999999985,1
E,2017-01-10,2.0,2
EC,2017-01-10,3.5142857142857147,3
EH,2017-01-10,5.7333333333333325,0
EN,2017-01-10,2.0,1
EX,2017-01-10,4.75,0
FK,2017-01-10,4.4,0
FY,2017-01-10,3.5,1
G,2017-01-10,8.3,0
GL,2017-01-10,1.6,0
GU,2017-01-10,3.38,1
GY,2017-01-10,,2
HA,2017-01-10,3.6,1
HD,2017-01-10,7.5,1
HG,2017-01-10,2.1,0
HP,2017-01-10,4.4,0
HR,2017-01-10,3.2,0
HS,2017-01-10,,2
HU,2017-01-10,1.4999999999999998,1
HX,2017-01-10,6.4,1
IG,2017-01-10,3.3,2
IM,2017-01-10,,2
IP,2017-01-10,3.56,1
IV,2017-01-10,12.816666666666665,0
JE,2017-01-10,,2
KA,2017-01-10,5.4,0
KT,2017-01-10,2.55,1
KW,2017-01-10,4.7,0
KY,2017-01-10,2.6,0
L,2017-01-10,4.7727272727272725,2
LA,2017-01-10,3.5,0
LD,2017-01-10,3.8,0
LE,2017-01-10,4.65,1
LL,2017-01-10,2.22,0
LN,2017-01-10,2.0,0
LS,2017-01-10,2.4142857142857146,1
LU,2017-01-10,3.2,1
M,2017-01-10,15.1,1
ME,2017-01-10,4.1,0
MK,2017-01-10,2.2333333333333334,1
ML,2017-01-10,8.45,0
N,2017-01-10,2.0,2
NE,2017-01-10,2.3818181818181823,1
NG,2017-01-10,3.88,1
NN,2017-01-10,1.75,1
NP,2017-01-10,3.2,1
NR,2017-01-10,4.6,0
NW,2017-01-10,3.1,2
OL,2017-01-10,15.1,1
OX,2017-01-10,1.8333333333333333,0
PA,2017-01-10,16.03333333333333,0
PE,2017-01-10,1.5,0
PH,2017-01-10,3.733333333333333,0
PL,2017-01-10,4.1,0
PO,2017-01-10,3.625,0
PR,2017-01-10,3.5,1
RG,2017-01-10,1.7,0
RH,2017-01-10,2.7,0
RM,2017-01-10,4.1,1
S,2017-01-10,6.1,0
SA,2017-01-10,4.459999999999999,0
SE,2017-01-10,3.8,2
SG,2017-01-10,2.0,0
SK,2017-01-10,15.1,0
SL,2017-01-10,3.0250000000000004,1
SM,2017-01-10,3.725,2
SN,2017-01-10,1.2,0
SO,2017-01-10,2.0,0
SP,2017-01-10,3.4,0
SR,2017-01-10,0.2,1
SS,2017-01-10,4.1,1
ST,2017-01-10,7.2,0
SW,2017-01-10,2.4,1
SY,2017-01-10,5.699999999999998,0
TA,2017-01-10,3.066666666666667,0
TD,2017-01-10,1.875,0
TF,2017-01-10,5.25,1
TN,2017-01-10,4.9,0
TQ,2017-01-10,4.0,0
TR,2017-01-10,4.1,1
TS,2017-01-10,0.2,0
TW,2017-01-10,2.4,0
UB,2017-01-10,3.6,0
W,2017-01-10,3.0,1
WA,2017-01-10,15.1,1
WC,2017-01-10,3.0,2
WD,2017-01-10,4.0,1
WF,2017-01-10,2.4,0
WN,2017-01-10,9.3,2
WR,2017-01-10,4.171428571428572,1
WS,2017-01-10,5.5,1
WV,2017-01-10,1.5,0
YO,2017-01-10,1.4999999999999998,0
ZE,2017-01-10,,2
AB,2017-01-11,2.1,0
AL,2017-01-11,0.15000000000000002,1
B,2017-01-11,1.1,1
BA,2017-01-11,0.3,0
BB,2017-01-11,0.75,1
BD,2017-01-11,0.9,0
BH,2017-01-11,0.2333333333333333,0
BL,2017-01-11,0.6333333333333333,2
BN,2017-01-11,0.2,0
BR,2017-01-11,0.05,1
BS,2017-01-11,0.0,0
BT,2017-01-11,0.2727272727272728,0
CA,2017-01-11,1.2666666666666666,0
CB,2017-01-11,0.0,0
CF,2017-01-11,0.35714285714285715,1
CH,2017-01-11,0.9444444444444444,1
CM,2017-01-11,0.03333333333333333,1
CO,2017-01-11,0.0,0
CR,2017-01-11,0.06666666666666668,1
CT,2017-01-11,0.06666666666666668,1
CV,2017-01-11,0.21666666666666667,1
CW,2017-01-11,0.5833333333333334,1
DA,2017-01-11,0.06666666666666668,1
DD,2017-01-11,0.0,0
DE,2017-01-11,1.1,0
DG,2017-01-11,1.3666666666666665,0
DH,2017-01-11,0.55,1
DL,2017-01-11,1.1,0
DN,2017-01-11,0.0625,1
DT,2017-01-11,0.05,0
DY,2017-01-11,0.4,1
E,2017-01-11,0.1,2
EC,2017-01-11,0.05714285714285715,3
EH,2017-01-11,2.5,0
EN,2017-01-11,0.1,1
EX,2017-01-11,0.325,0
FK,2017-01-11,2.0,0
FY,2017-01-11,0.6,1
G,2017-01-11,9.8,0
GL,2017-01-11,0.1,0
GU,2017-01-11,0.11,1
GY,2017-01-11,,2
HA,2017-01-11,0.0,1
HD,2017-01-11,0.425,1
HG,2017-01-11,0.5,0
HP,2017-01-11,0.2,0
HR,2017-01-11,0.0,0
HS,2017-01-11,,2
HU,2017-01-11,0.0,1
HX,2017-01-11,0.9,1
IG,2017-01-11,0.05,2
IM,2017-01-11,,2
IP,2017-01-11,0.0,1
IV,2017-01-11,10.2,0
JE,2017-01-11,,2
KA,2017-01-11,3.0,0
KT,2017-01-11,0.05,1
KW,2017-01-11,7.4,0
KY,2017-01-11,1.8,0
L,2017-01-11,0.8636363636363636,2
LA,2017-01-11,0.6,0
LD,2017-01-11,0.3,0
LE,2017-01-11,0.55,1
LL,2017-01-11,1.3,0
LN,2017-01-11,0.05,0
LS,2017-01-11,0.2,1
LU,2017-01-11,0.15000000000000002,1
M,2017-01-11,0.4,1
ME,2017-01-11,0.1,0
MK,2017-01-11,0.05000000000000001,1
ML,2017-01-11,4.2,0
N,2017-01-11,0.1,2
NE,2017-01-11,0.8999999999999999,1
NG,2017-01-11,0.32,1
NN,2017-01-11,0.0,1
NP,2017-01-11,0.13333333333333333,1
NR,2017-01-11,0.0,0
NW,2017-01-11,0.07500000000000001,2
OL,2017-01-11,0.4,1
OX,2017-01-11,0.0,0
PA,2017-01-11,11.366666666666667,0
PE,2017-01-11,0.0,0
PH,2017-01-11,3.233333333333333,0
PL,2017-01-11,0.1,0
PO,2017-01-11,0.05,0
PR,2017-01-11,0.6,1
RG,2017-01-11,0.0,0
RH,2017-01-11,0.1,0
RM,2017-01-11,0.1,1
S,2017-01-11,0.4,0
SA,2017-01-11,0.38,0
SE,2017-01-11,0.06000000000000001,2
SG,2017-01-11,0.1,0
SK,2017-01-11,0.4,0
SL,2017-01-11,0.05,1
SM,2017-01-11,0.05,2
SN,2017-01-11,0.0,0
SO,2017-01-11,0.4,0
SP,2017-01-11,0.17500000000000002,0
SR,2017-01-11,0.0,1
SS,2017-01-11,0.1,1
ST,2017-01-11,1.1,0
SW,2017-01-11,0.0,1
SY,2017-01-11,0.5,0
TA,2017-01-11,0.20000000000000004,0
TD,2017-01-11,0.3,0
TF,2017-01-11,0.5166666666666667,1
TN,2017-01-11,0.05,0
TQ,2017-01-11,0.1,0
TR,2017-01-11,0.1,1
TS,2017-01-11,0.0,0
TW,2017-01-11,0.0,0
UB,2017-01-11,0.0,0
W,2017-01-11,0.0,1
WA,2017-01-11,0.4,1
WC,2017-01-11,0.0,2
WD,2017-01-11,0.1,1
WF,2017-01-11,0.0,0
WN,2017-01-11,0.5,2
WR,2017-01-11,0.31428571428571433,1
WS,2017-01-11,0.7333333333333334,1
WV,2017-01-11,0.0,0
YO,2017-01-11,0.0,0
ZE,2017-01-11,,2
AB,2017-01-12,1.5750000000000002,0
AL,2017-01-12,0.0,1
B,2017-01-12,0.0,1
BA,2017-01-12,0.9,0
BB,2017-01-12,0.9,1
BD,2017-01-12,1.8,0
BH,2017-01-12,0.0,0
BL,2017-01-12,1.8333333333333333,2
BN,2017-01-12,0.05,0
BR,2017-01-12,0.0,1
BS,2017-01-12,0.5,0
BT,2017-01-12,1.8272727272727276,0
CA,2017-01-12,4.0,0
CB,2017-01-12,0.0,0
CF,2017-01-12,2.3285714285714283,1
CH,2017-01-12,2.2333333333333334,1
CM,2017-01-12,0.0,1
CO,2017-01-12,0.0,0
CR,2017-01-12,0.0,1
CT,2017-01-12,0.0,1
CV,2017-01-12,0.0,1
CW,2017-01-12,1.6333333333333335,1
DA,2017-01-12,0.0,1
DD,2017-01-12,0.8,0
DE,2017-01-12,0.0,0
DG,2017-01-12,7.933333333333334,0
DH,2017-01-12,1.5,1
DL,2017-01-12,3.0,0
DN,2017-01-12,0.325,1
DT,2017-01-12,0.05,0
DY,2017-01-12,1.06,1
E,2017-01-12,0.0,2
EC,2017-01-12,0.0,3
EH,2017-01-12,4.4,0
EN,2017-01-12,0.0,1
EX,2017-01-12,1.475,0
FK,2017-01-12,1.7,0
FY,2017-01-12,0.0,1
G,2017-01-12,3.95,0
GL,2017-01-12,0.0,0
GU,2017-01-12,0.06999999999999999,1
GY,2017-01-12,,2
HA,2017-01-12,0.0,1
HD,2017-01-12,1.675,1
HG,2017-01-12,3.5,0
HP,2017-01-12,0.0,0
HR,2017-01-12,0.0,0
HS,2017-01-12,,2
HU,2017-01-12,0.0,1
HX,2017-01-12,1.8,1
IG,2017-01-12,0.0,2
IM,2017-01-12,,2
IP,2017-01-12,0.04,1
IV,2017-01-12,7.933333333333333,0
JE,2017-01-12,,2
KA,2017-01-12,6.0,0
KT,2017-01-12,0.0,1
KW,2017-01-12,16.2,0
KY,2017-01-12,0.6,0
L,2017-01-12,2.163636363636364,2
LA,2017-01-12,0.0,0
LD,2017-01-12,1.35,0
LE,2017-01-12,0.0,1
LL,2017-01-12,2.96,0
LN,2017-01-12,0.7,0
LS,2017-01-12,0.7857142857142857,1
LU,2017-01-12,0.0,1
M,2017-01-12,3.7,1
ME,2017-01-12,0.0,0
MK,2017-01-12,0.0,1
ML,2017-01-12,5.75,0
N,2017-01-12,0.0,2
NE,2017-01-12,2.7363636363636363,1
NG,2017-01-12,0.48,1
NN,2017-01-12,0.0,1
NP,2017-01-12,0.5333333333333333,1
NR,2017-01-12,0.1,0
NW,2017-01-12,0.0,2
OL,2017-01-12,3.7,1
OX,2017-01-12,0.0,0
PA,2017-01-12,9.066666666666666,0
PE,2017-01-12,0.0,0
PH,2017-01-12,5.116666666666666,0
PL,2017-01-12,3.7,0
PO,2017-01-12,0.0,0
PR,2017-01-12,0.0,1
RG,2017-01-12,0.0,0
RH,2017-01-12,0.0,0
RM,2017-01-12,0.0,1
S,2017-01-12,1.0,0
SA,2017-01-12,2.72,0
SE,2017-01-12,0.0,2
SG,2017-01-12,0.0,0
SK,2017-01-12,3.7,0
SL,2017-01-12,0.0,1
SM,2017-01-12,0.0,2
SN,2017-01-12,0.0,0
SO,2017-01-12,0.6,0
SP,2017-01-12,0.0,0
SR,2017-01-12,0.0,1
SS,2017-01-12,0.0,1
ST,2017-01-12,0.8,0
SW,2017-01-12,0.0,1
SY,2017-01-12,1.3250000000000002,0
TA,2017-01-12,0.03333333333333333,0
TD,2017-01-12,0.775,0
TF,2017-01-12,1.0166666666666668,1
TN,2017-01-12,0.0,0
TQ,2017-01-12,0.55,0
TR,2017-01-12,3.7,1
TS,2017-01-12,0.0,0
TW,2017-01-12,0.0,0
UB,2017-01-12,0.0,0
W,2017-01-12,0.0,1
WA,2017-01-12,3.7,1
WC,2017-01-12,0.0,2
WD,2017-01-12,0.0,1
WF,2017-01-12,0.2,0
WN,2017-01-12,1.85,2
WR,2017-01-12,0.7571428571428572,1
WS,2017-01-12,0.26666666666666666,1
WV,2017-01-12,0.0,0
YO,2017-01-12,0.0,0
ZE,2017-01-12,,2
AB,2017-01-13,8.175,0
AL,2017-01-13,11.3,1
B,2017-01-13,5.6,1
BA,2017-01-13,9.8,0
BB,2017-01-13,3.85,1
BD,2017-01-13,4.5,0
BH,2017-01-13,21.96666666666667,0
BL,2017-01-13,5.8,2
BN,2017-01-13,30.6,0
BR,2017-01-13,26.5,1
BS,2017-01-13,9.8,0
BT,2017-01-13,3.136363636363636,0
CA,2017-01-13,2.25,0
CB,2017-01-13,7.2,0
CF,2017-01-13,8.171428571428573,1
CH,2017-01-13,4.300000000000002,1
CM,2017-01-13,10.566666666666666,1
CO,2017-01-13,14.5,0
CR,2017-01-13,26.5,1
CT,2017-01-13,24.3,1
CV,2017-01-13,8.483333333333333,1
CW,2017-01-13,4.733333333333333,1
DA,2017-01-13,24.3,1
DD,2017-01-13,2.9,0
DE,2017-01-13,5.6,0
DG,2017-01-13,2.95,0
DH,2017-01-13,2.45,1
DL,2017-01-13,1.5,0
DN,2017-01-13,2.275,1
DT,2017-01-13,20.45,0
DY,2017-01-13,2.5000000000000004,1
E,2017-01-13,10.0,2
EC,2017-01-13,18.65,3
EH,2017-01-13,2.333333333333333,0
EN,2017-01-13,10.0,1
EX,2017-01-13,15.925,0
FK,2017-01-13,1.5,0
FY,2017-01-13,3.2,1
G,2017-01-13,3.2,0
GL,2017-01-13,6.6,0
GU,2017-01-13,24.66666666666667,1
GY,2017-01-13,,2
HA,2017-01-13,14.6,1
HD,2017-01-13,4.5,1
HG,2017-01-13,2.983333333333333,1
HP,2017-01-13,12.6,0
HR,2017-01-13,4.2,0
HS,2017-01-13,,2
HU,2017-01-13,2.975,1
HX,2017-01-13,4.5,1
IG,2017-01-13,12.9,2
IM,2017-01-13,,2
IP,2017-01-13,5.98,1
IV,2017-01-13,12.199999999999998,0
JE,2017-01-13,,2
KA,2017-01-13,3.0,0
KT,2017-01-13,14.4,1
KW,2017-01-13,14.5,0
KY,2017-01-13,1.8,0
L,2017-01-13,4.6909090909090905,2
LA,2017-01-13,3.2,0
LD,2017-01-13,5.699999999999998,0
LE,2017-01-13,3.35,1
LL,2017-01-13,5.32,0
LN,2017-01-13,1.25,0
LS,2017-01-13,3.1,1
LU,2017-01-13,11.3,1
M,2017-01-13,9.7,1
ME,2017-01-13,19.9,0
MK,2017-01-13,9.3,1
ML,2017-01-13,2.95,0
N,2017-01-13,10.0,2
NE,2017-01-13,2.890909090909091,1
NG,2017-01-13,2.16,1
NN,2017-01-13,8.3,1
NP,2017-01-13,6.433333333333334,1
NR,2017-01-13,3.55,0
NW,2017-01-13,12.9,2
OL,2017-01-13,9.7,1
OX,2017-01-13,10.7,0
PA,2017-01-13,3.266666666666667,0
PE,2017-01-13,1.1,0
PH,2017-01-13,6.683333333333333,0
PL,2017-01-13,19.6,0
PO,2017-01-13,28.4,0
PR,2017-01-13,3.2,1
RG,2017-01-13,13.0,0
RH,2017-01-13,28.55,1
RM,2017-01-13,19.9,1
S,2017-01-13,1.6,0
SA,2017-01-13,9.16,0
SE,2017-01-13,21.825,2
SG,2017-01-13,10.0,0
SK,2017-01-13,9.7,0
SL,2017-01-13,13.65,1
SM,2017-01-13,22.46666666666667,2
SN,2017-01-13,8.3,0
SO,2017-01-13,19.8,0
SP,2017-01-13,14.725,0
SR,2017-01-13,3.4,1
SS,2017-01-13,19.9,1
ST,2017-01-13,6.6,0
SW,2017-01-13,14.4,1
SY,2017-01-13,3.0250000000000004,0
TA,2017-01-13,9.6,0
TD,2017-01-13,4.2,0
TF,2017-01-13,3.183333333333333,1
TN,2017-01-13,26.5,0
TQ,2017-01-13,20.5,0
TR,2017-01-13,19.6,1
TS,2017-01-13,3.4,0
TW,2017-01-13,14.4,0
UB,2017-01-13,14.6,0
W,2017-01-13,14.5,1
WA,2017-01-13,9.7,1
WC,2017-01-13,14.5,2
WD,2017-01-13,13.6,1
WF,2017-01-13,2.2,0
WN,2017-01-13,6.449999999999998,2
WR,2017-01-13,4.214285714285714,1
WS,2017-01-13,4.2,1
WV,2017-01-13,0.4,0
YO,2017-01-13,2.975,0
ZE,2017-01-13,,2
AB,2017-01-14,1.725,0
AL,2017-01-14,1.0,1
B,2017-01-14,0.7,1
BA,2017-01-14,0.12000000000000002,1
BB,2017-01-14,0.4,1
BD,2017-01-14,0.1,0
BH,2017-01-14,0.0,0
BL,2017-01-14,2.3,2
BN,2017-01-14,0.0,0
BR,2017-01-14,0.7,1
BS,2017-01-14,0.0,0
BT,2017-01-14,2.14,0
CA,2017-01-14,0.25,0
CB,2017-01-14,1.0,0
CF,2017-01-14,1.0166666666666668,1
CH,2017-01-14,2.6,1
CM,2017-01-14,1.0,1
CO,2017-01-14,1.0,1
CR,2017-01-14,0.7,1
CT,2017-01-14,0.6999999999999998,1
CV,2017-01-14,0.48,1
CW,2017-01-14,3.0500000000000003,1
DA,2017-01-14,0.7000000000000001,1
DD,2017-01-14,0.1,0
DE,2017-01-14,0.7,0
DG,2017-01-14,3.1333333333333333,0
DH,2017-01-14,0.0,1
DL,2017-01-14,0.0,0
DN,2017-01-14,0.6625,1
DT,2017-01-14,0.05,0
DY,2017-01-14,2.08,1
E,2017-01-14,1.0,2
EC,2017-01-14,0.5499999999999999,3
EH,2017-01-14,0.4,0
EN,2017-01-14,1.0,1
EX,2017-01-14,0.175,0
FK,2017-01-14,0.0,0
FY,2017-01-14,0.7,1
G,2017-01-14,0.0,0
GL,2017-01-14,1.4,0
GU,2017-01-14,0.06666666666666668,1
GY,2017-01-14,,2
HA,2017-01-14,0.2,1
HD,2017-01-14,1.5499999999999998,1
HG,2017-01-14,0.3,0
HP,2017-01-14,1.0,0
HR,2017-01-14,0.0,0
HS,2017-01-14,,2
HU,2017-01-14,0.875,1
HX,2017-01-14,0.1,1
IG,2017-01-14,0.9,2
IM,2017-01-14,,2
IP,2017-01-14,3.9,1
IV,2017-01-14,2.9500000000000006,0
JE,2017-01-14,,2
